ID,Place_Name,type,City,Budget_Level,Age_Group,Trip_Type,Description,Latitude,Longitude,Coordinate_Source,Geocode_Status,Estimated_Cost_ILS,Place_Name_AR,Description_AR,Description_EN,Image_URL
256,Yasser Arafat Tomb,Historic,Ramallah,Low,All,Religious,The memorial complex honors Yasser Arafat and combines national memory with a distinctive modern architectural setting.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,0,ضريح ياسر عرفات,يُخلّد المجمع التذكاري ياسر عرفات ويجمع بين الذاكرة الوطنية وإطار معماري حديث مميز.,The memorial complex honors Yasser Arafat and combines national memory with a distinctive modern architectural setting.,https://www.maannews.net/cached_uploads/resize/822/487/n/Photos/353881.jpg?_mhk=a2b71a30bda3c9fe3dd5b5a82a8a4a086a12f094aa21cb1de0acd24b6f9599cab5507722ee0cb0d236437b9eddf9f935
257,Yasser Arafat Museum,Museum,Ramallah,Medium,Youth,Cultural,"The museum presents the history of the Palestinian national movement through documents, personal objects, and multimedia displays.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,45,متحف ياسر عرفات,يعرض المتحف تاريخ الحركة الوطنية الفلسطينية عبر الوثائق والمقتنيات الشخصية والعروض متعددة الوسائط.,"The museum presents the history of the Palestinian national movement through documents, personal objects, and multimedia displays.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3lBJiYSscYCwjUgZiZyUtTSgstZQC_Htk2XYikmOvzqLeiLu-c3CVvHKS&s=10
258,Ramallah Cultural Palace,Cultural,Ramallah,Medium,Family,Family,"A major venue for Palestinian theatre, music, exhibitions, and public cultural events.",31.8916,35.191006,OpenStreetMap Photon,Matched,25,قصر رام الله الثقافي,منصة رئيسية للمسرح والموسيقى والمعارض والفعاليات الثقافية العامة الفلسطينية.,"A major venue for Palestinian theatre, music, exhibitions, and public cultural events.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcShKlSPAaBxZA9WNn4fsKjcEZXlgjt8CstGXCe39_FcJtj1HaLDenSawY8&s=10
259,Dar Zahran Heritage Building,Museum,Ramallah,Medium,Family,Cultural,"This restored heritage house in the old centre hosts photography, art, and exhibits connected to Ramallah’s urban memory.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,50,مبنى دار زهران التراثي,يستضيف هذا البيت التراثي المُرمّم في المركز القديم معارض للتصوير والفن مرتبطة بذاكرة رام الله الحضرية.,"This restored heritage house in the old centre hosts photography, art, and exhibits connected to Ramallahâ€™s urban memory.",https://thisweekinpalestine.com/wp-content/uploads/2022/07/011-d.png
260,Mahmoud Darwish Museum,Museum,Ramallah,Medium,Youth,Cultural,"The museum and memorial space celebrates Mahmoud Darwish’s poetry, life, and lasting contribution to Palestinian literature.",31.892586,35.203085,OpenStreetMap Photon,Matched,50,متحف محمود درويش,يحتفي المتحف والمساحة التذكارية بشعر محمود درويش وحياته وإسهامه الدائم في الأدب الفلسطيني.,"The museum and memorial space celebrates Mahmoud Darwishâ€™s poetry, life, and lasting contribution to Palestinian literature.",https://st7038.ispot.cc/images/601/1.jpg
261,Khalil Sakakini Cultural Center,Family/Recreational,Ramallah,Medium,Youth,Family,"An independent cultural centre offering exhibitions, talks, workshops, and artistic programming in a historic setting.",31.898725,35.201753,OpenStreetMap Photon,Matched,50,مركز خليل السكاكيني الثقافي,مركز ثقافي مستقل يقدم معارض ومحاضرات وورش عمل وبرامج فنية في موقع تاريخي.,"An independent cultural centre offering exhibitions, talks, workshops, and artistic programming in a historic setting.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTe-zWDcsgjMoCRasRg5CjlHXMQ3aBnQQi8b4WOgLsg5FMMo2h5nzNvhYA&s=10
262,The Palestinian Museum,Museum,Ramallah,Medium,Family,Cultural,"Located in Birzeit near Ramallah, the museum uses exhibitions, gardens, and research to interpret Palestinian history and culture.",31.963031,35.183383,OpenStreetMap Photon,Matched,55,المتحف الفلسطيني,يقع المتحف في بيرزيت قرب رام الله، ويستخدم المعارض والحدائق والبحث لتفسير التاريخ والثقافة الفلسطينية.,"Located in Birzeit near Ramallah, the museum uses exhibitions, gardens, and research to interpret Palestinian history and culture.",https://www.palmuseum.org/sites/default/files/styles/safe_original/public/2023-03/20210202_tpm_pij00021.jpg.webp?itok=fKG93_PQ
263,Ottoman Court,Historic Old City,Ramallah,Low,All,Cultural,The nineteenth-century Ottoman-era stone building reflects Ramallah’s civic history and traditional urban architecture.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,5,السرايا العثمانية,يعكس المبنى الحجري من القرن التاسع عشر من العصر العثماني تاريخ رام الله المدني وعمارتها الحضرية التقليدية.,The nineteenth-century Ottoman-era stone building reflects Ramallahâ€™s civic history and traditional urban architecture.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcSadp1anKY-vgqSscn8vKN7cixXgllP-6uWchDVOf_n71vtN5GQtErCBKo&s=10
264,Al-Hambra Palace,Historic Old City,Ramallah,Medium,All,Cultural,"This heritage mansion, dating to 1926, offers a glimpse of Palestinian domestic architecture and local hospitality.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,40,قصر الحمراء,يقدم هذا المنزل التراثي، الذي يعود تاريخه إلى عام 1926، لمحة عن العمارة السكنية الفلسطينية والضيافة المحلية.,"This heritage mansion, dating to 1926, offers a glimpse of Palestinian domestic architecture and local hospitality.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcS3U40vvtzSQEgW1epeKHwhVf-o679PVwqdl45TqMXDf-fwq_rFVOTkcU8d&s=10
265,Greek Orthodox Church of the Transfiguration,Religious,Ramallah,Low,All,Religious,A functioning Orthodox church that represents Ramallah’s Christian heritage and community life.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,0,كنيسة التجلي الأرثوذكسية اليونانية,كنيسة أرثوذكسية فاعلة تمثل التراث المسيحي والحياة المجتمعية في رام الله.,A functioning Orthodox church that represents Ramallahâ€™s Christian heritage and community life.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTLCGbHkRVoNMCbKo4UlyjgGdi35IoVMbkNsk7sseqNlQ&s=10
266,Holy Family Catholic Church,Religious,Ramallah,Low,All,Religious,A Catholic parish church serving the local community and visitors interested in Ramallah’s religious diversity.,31.90494,35.199654,OpenStreetMap Photon,Matched,0,كنيسة العائلة المقدسة الكاثوليكية,كنيسة رعوية كاثوليكية تخدم المجتمع المحلي والزوار المهتمين بالتنوع الديني في رام الله.,A Catholic parish church serving the local community and visitors interested in Ramallahâ€™s religious diversity.,https://www.lpj.org/storage/2023/10/12/ramallah-parish-holy-family-church_750xauto.jpg
267,Evangelical Lutheran Church,Religious,Ramallah,Low,All,Religious,A historic Protestant congregation whose church and community work form part of Ramallah’s modern heritage.,31.898947,35.201624,OpenStreetMap Photon,Matched,0,الكنيسة اللوثرية الإنجيلية,جماعة بروتستانتية تاريخية تشكّل كنيستها وأعمالها المجتمعية جزءاً من التراث الحديث لرام الله.,A historic Protestant congregation whose church and community work form part of Ramallahâ€™s modern heritage.,https://www.aljazeera.net/wp-content/uploads/2025/10/GettyImages-2159978790-1759745354.jpg?resize=1920%2C1440
268,Taybeh Village,Historic Old City,Ramallah,Low,All,Cultural,"An ancient Christian village northeast of Ramallah, known for stone architecture, churches, and local traditions.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,15,قرية الطيبة,قرية مسيحية قديمة شمال شرق رام الله، تشتهر بعمارتها الحجرية وكنائسها وتقاليدها المحلية.,"An ancient Christian village northeast of Ramallah, known for stone architecture, churches, and local traditions.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRVveprtwxt9wyO7-sG6jC65Mpq-gdchges3iMAY1UZsw&s=10
269,"St. George Church, Taybeh",Religious,Ramallah,Low,All,Religious,"A historic church in Palestine’s only predominantly Christian village, associated with Taybeh’s long Christian tradition.",31.95275,35.302487,OpenStreetMap Photon,Matched,0,كنيسة القديس جاورجيوس، الطيبة,كنيسة تاريخية في القرية الفلسطينية الوحيدة ذات الأغلبية المسيحية، ترتبط بالتقليد المسيحي العريق للطيبة.,"A historic church in Palestineâ€™s only predominantly Christian village, associated with Taybehâ€™s long Christian tradition.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQLFapGQ35s41LCX3seNVhGkgjvLAVMCnMgmwCWeRXAfA&s=10
270,Taybeh Brewery,Family/Recreational,Ramallah,Medium,Youth,Family,Palestine’s first microbrewery offers pre-arranged tours and connects craft production with Taybeh’s seasonal cultural events.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,50,مصنع بيرة الطيبة,أول مصنع جعة صغير في فلسطين، يقدم جولات مسبقة الترتيب ويربط الإنتاج الحرفي بفعاليات الطيبة الثقافية الموسمية.,Palestineâ€™s first microbrewery offers pre-arranged tours and connects craft production with Taybehâ€™s seasonal cultural events.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRjkzZdzDBtXP1DBNdIoWOUnz25gf-r_PmFlXnENWQ6qg&s=10
271,Birzeit Historic Village,Historic Old City,Ramallah,Low,All,Cultural,Birzeit’s old stone houses and village lanes preserve traditional architecture alongside a lively contemporary community.,31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,10,قرية بيرزيت التاريخية,تحافظ بيوت بيرزيت الحجرية القديمة وأزقتها على العمارة التقليدية إلى جانب مجتمع معاصر نابض بالحياة.,Birzeitâ€™s old stone houses and village lanes preserve traditional architecture alongside a lively contemporary community.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTIsV9Q-vjbap51a1yXw-HqT1evWZacZy4DqgHX2cJjhw&s
272,Birzeit University,Education,Ramallah,Medium,Youth,Educational,The university campus is a major Palestinian educational and cultural landmark with public events and architectural interest.,31.96005,35.182412,OpenStreetMap Photon,Matched,55,جامعة بيرزيت,حرم الجامعة معلم تعليمي وثقافي فلسطيني رئيسي، ويحتضن فعاليات عامة وعمارة ذات أهمية.,The university campus is a major Palestinian educational and cultural landmark with public events and architectural interest.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTFISg35zH9GAIR_KZ2XugHo6ugTn4td_hNTgW93vvKmU1kw7lZto8IYfo&s=10
273,Ein Qiniya Valley,Nature & Trails,Ramallah,Low,Youth,Adventure,"A rural valley west of Ramallah suited to short walks, landscape viewing, and exploring olive-covered hills.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,15,وادي عين قينيا,واد ريفي غرب رام الله مناسب للمشي القصير ومشاهدة المناظر الطبيعية واستكشاف التلال المغطاة بالزيتون.,"A rural valley west of Ramallah suited to short walks, landscape viewing, and exploring olive-covered hills.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRpEfUOGeAyi6Wd2NbcpchTxWqEKBHyIjk6Po6EYw9l7jNdA7XqlKOQVT4&s=10
274,Al-Bireh Old City,Historic Old City,Ramallah,Low,All,Cultural,"Historic lanes, traditional buildings, and religious landmarks in neighbouring Al-Bireh provide a broader urban heritage experience.",31.898619,35.178064,OpenStreetMap Photon (city centroid fallback),City-level,20,البلدة القديمة في البيرة,توفر الأزقة التاريخية والمباني التقليدية والمعالم الدينية في البيرة المجاورة تجربة تراث حضري أوسع.,"Historic lanes, traditional buildings, and religious landmarks in neighbouring Al-Bireh provide a broader urban heritage experience.",https://arabi21.com/UP/%D9%85%D8%AF%D9%8A%D9%86%D8%A9%20%D8%A7%D9%84%D8%A8%D9%8A%D8%B1%D8%A9%204.jpg
275,Church of the Nativity,Religious,Bethlehem,Low,All,Religious,A UNESCO-listed basilica built over the traditional birthplace of Jesus and one of Palestine’s most important pilgrimage sites.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,0,كنيسة المهد,بازيليكا مدرجة في قائمة اليونسكو للتراث العالمي، بُنيت فوق مكان ولادة المسيح التقليدي، وهي من أهم مواقع الحج في فلسطين.,A UNESCO-listed basilica built over the traditional birthplace of Jesus and one of Palestineâ€™s most important pilgrimage sites.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTsKyzYvi9WLKzba9k5aishtKkronZBbH9xac6W1H1Zzg&s=10
276,Manger Square,Historic Old City,Bethlehem,Low,All,Cultural,The city’s principal public square sits beside the Church of the Nativity and connects major pilgrimage routes with cafés and markets.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,0,ساحة المهد,الساحة العامة الرئيسية في المدينة تقع بجانب كنيسة المهد وتربط طرق الحج الرئيسية بالمقاهي والأسواق.,The cityâ€™s principal public square sits beside the Church of the Nativity and connects major pilgrimage routes with cafأ©s and markets.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcR7uukURLVpdbeWvD6BSWzuED5D9nvQBJHhV6_ZwNMv_GRVrrkSGR44ZfQ&s=10
277,Milk Grotto Chapel,Religious,Bethlehem,Low,All,Religious,A small chapel traditionally associated with the Holy Family and known for its pale limestone grotto.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,0,كنيسة مغارة الحليب,كنيسة صغيرة ترتبط تقليدياً بالعائلة المقدسة، وتشتهر بمغارتها الحجرية الجيرية الشاحبة.,A small chapel traditionally associated with the Holy Family and known for its pale limestone grotto.,https://i0.wp.com/mariantime.org/wp-content/uploads/2018/04/12.jpg?ssl=1
278,Bethlehem Old City,Historic Old City,Bethlehem,Low,All,Cultural,"A network of historic lanes, stone houses, churches, workshops, and markets surrounding the Nativity complex.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,0,البلدة القديمة في بيت لحم,شبكة من الأزقة التاريخية والبيوت الحجرية والكنائس والورش والأسواق المحيطة بمجمع المهد.,"A network of historic lanes, stone houses, churches, workshops, and markets surrounding the Nativity complex.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ3NRwGiE0PeRM5_ufaXNBIfxMZe-7VHa16YVZEXC51_gCGOPmiWIq7KDyJ&s=10
279,Shepherds' Field Greek Orthodox Church,Religious,Bethlehem,Low,All,Religious,A domed church in Beit Sahour associated with the biblical shepherds and built above ancient remains.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,0,كنيسة حقل الرعاة الأرثوذكسية اليونانية,كنيسة ذات قبة في بيت ساحور ترتبط بالرعاة التوراتيين، وبُنيت فوق بقايا قديمة.,A domed church in Beit Sahour associated with the biblical shepherds and built above ancient remains.,https://upload.wikimedia.org/wikipedia/commons/b/bd/Shepherds%27_Fields_Church%2C_Greek_Orthodox.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=original
281,Beit Sahour Old Town,Historic Old City,Bethlehem,Low,All,Cultural,"The historic centre of Beit Sahour combines stone architecture, Christian heritage, and access to the Shepherds’ Field sites.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,20,بلدة بيت ساحور القديمة,يجمع المركز التاريخي لبيت ساحور بين العمارة الحجرية والتراث المسيحي والوصول إلى مواقع حقل الرعاة.,"The historic centre of Beit Sahour combines stone architecture, Christian heritage, and access to the Shepherdsâ€™ Field sites.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQRn4fzzUwlJC6BxLxvFn_O54DtOYsn0gsdI131yOyCPO2k-5AhP4dsLEL2&s=10
282,Walled Off Hotel Museum,Archaeological,Bethlehem,Medium,Youth,Adventure,Banksy’s museum and gallery near the separation wall presents political art and contemporary Palestinian perspectives.,31.719302,35.203156,OpenStreetMap Photon,Matched,60,متحف فندق ولد أوف,متحف وصالة عرض بانكسي قرب جدار الفصل يقدم فناً سياسياً ومنظورات فلسطينية معاصرة.,Banksyâ€™s museum and gallery near the separation wall presents political art and contemporary Palestinian perspectives.,https://cf.bstatic.com/xdata/images/hotel/max1024x768/102094833.jpg?k=3e5cbea5754aef3b20098ab7ef822d32737377b9ad03242db34b9ddc6c14b4cb&o=
283,Bethlehem Museum,Museum,Bethlehem,Medium,Family,Cultural,"A local heritage museum documenting Bethlehem’s traditions, historic objects, and social life.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,55,متحف بيت لحم,متحف تراثي محلي يوثّق تقاليد بيت لحم ومقتنياتها التاريخية وحياتها الاجتماعية.,"A local heritage museum documenting Bethlehemâ€™s traditions, historic objects, and social life.",https://www.travelpalestine.ps/public/files/image/museums/Palestine%20Museum%20of%20Natural%20History%202.jpg
284,Palestinian Heritage Center,Museum,Bethlehem,Medium,Family,Cultural,"The centre presents Palestinian embroidery, costumes, crafts, and cultural traditions through displays and activities.",31.717338,35.202478,OpenStreetMap Photon,Matched,50,المركز الفلسطيني للتراث,يقدم المركز التطريز والأزياء والحرف والتقاليد الفلسطينية عبر عروض وأنشطة.,"The centre presents Palestinian embroidery, costumes, crafts, and cultural traditions through displays and activities.",https://enjoybethlehem.com/images/see/PalestinianHeritageCenter2.jpg
285,Solomon's Pools,Archaeological,Bethlehem,Low,Youth,Adventure,Three ancient reservoirs south of Bethlehem form a striking historic water system surrounded by wooded hills.,31.688166,35.170109,OpenStreetMap Photon,Matched,0,برك سليمان,ثلاثة خزانات مياه قديمة جنوب بيت لحم تشكّل نظام مياه تاريخياً مذهلاً محاطاً بتلال حرجية.,Three ancient reservoirs south of Bethlehem form a striking historic water system surrounded by wooded hills.,https://upload.wikimedia.org/wikipedia/commons/e/eb/%D8%A8%D8%B1%D9%83_%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86_%D8%A7%D8%B1%D8%B7%D8%A7%D8%B3_%D8%A8%D9%8A%D8%AA_%D9%84%D8%AD%D9%85.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=original
286,Mar Saba Monastery,Religious,Bethlehem,Medium,Youth,Religious,A dramatic Greek Orthodox monastery built into the cliffs of the Kidron Valley and reached through a rugged landscape.,31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,35,دير مار سابا,دير أرثوذكسي يوناني مثير مبني في منحدرات وادي قدرون، ويُصل إليه عبر منظر طبيعي وعر.,A dramatic Greek Orthodox monastery built into the cliffs of the Kidron Valley and reached through a rugged landscape.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ-cBunMtz_v1f8lhnOnqKxoMpv0U0qi3FXvX4uQdkD_ssmh7IpXCEhCbE&s=10
287,Artas Village and Springs,Nature & Trails,Bethlehem,Low,Youth,Adventure,"A fertile valley south of Bethlehem known for springs, gardens, agricultural traditions, and the historic convent nearby.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,10,قرية وينابيع عرطاس,واد خصب جنوب بيت لحم يشتهر بينابيعه وحدائقه وتقاليده الزراعية والدير التاريخي القريب.,"A fertile valley south of Bethlehem known for springs, gardens, agricultural traditions, and the historic convent nearby.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQVyUdRj0J0eIrxij5aFkrY314wWocB6IQqP3R6UmpkpneAZEerYe0BY84r&s=10
288,"St. George Monastery, Al-Khader",Religious,Bethlehem,Low,All,Religious,A local Christian shrine and monastery connected with Al-Khader’s religious traditions and annual celebrations.,31.844076,35.411778,OpenStreetMap Photon,Matched,0,دير القديس جاورجيوس، الخضر,مزار ودير مسيحي محلي مرتبط بتقاليد الخضر الدينية واحتفالاته السنوية.,A local Christian shrine and monastery connected with Al-Khaderâ€™s religious traditions and annual celebrations.,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQZYd_Wx_dFPr0gwF9S3c4N7x37RS-75iOORt9g9NSs3Avytb90ZQ1Y1X8&s=10
289,Battir Terraces,Nature & Trails,Bethlehem,Low,Youth,Adventure,"UNESCO-listed agricultural terraces with ancient water channels, olive groves, and scenic walking routes west of Bethlehem.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,15,مصاطب بتير,مصاطب زراعية مدرجة في قائمة اليونسكو تضم قنوات مياه قديمة وبساتين زيتون ومسارات مشي خلابة غرب بيت لحم.,"UNESCO-listed agricultural terraces with ancient water channels, olive groves, and scenic walking routes west of Bethlehem.",https://enjoybethlehem.com/images/see/TheTerracesofBattir3.jpg
290,Beit Jala Old City,Historic Old City,Bethlehem,Low,All,Cultural,"Historic lanes, stone houses, churches, and olive-growing traditions define this hillside town beside Bethlehem.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,10,البلدة القديمة في بيت جالا,تحدد الأزقة التاريخية والبيوت الحجرية والكنائس وتقاليد زراعة الزيتون هذه البلدة التلية بجانب بيت لحم.,"Historic lanes, stone houses, churches, and olive-growing traditions define this hillside town beside Bethlehem.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQ2qIt3uzVtwjMepJUGRZyqGq7du_1J33pMv4lbrXyHlQ&s=10
291,"St. Nicholas Church, Beit Jala",Religious,Bethlehem,Low,All,Religious,A historic church representing Beit Jala’s Christian heritage and its long-standing local religious community.,31.715736,35.185807,OpenStreetMap Photon,Matched,0,كنيسة القديس نيقولاوس، بيت جالا,كنيسة تاريخية تمثل التراث المسيحي والجالية الدينية المحلية العريقة في بيت جالا.,A historic church representing Beit Jalaâ€™s Christian heritage and its long-standing local religious community.,https://ar.jerusalem-patriarchate.info/wp-content/uploads/2018/12/2018-12-19D.jpg
292,Cremisan Monastery and Valley,Religious,Bethlehem,Medium,Youth,Religious,"A monastery and vineyard landscape near Beit Jala, valued for its religious history and views across the surrounding hills.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,30,دير ووادي كريمزان,منظر ديري وكرم عنب قرب بيت جالا، ذو قيمة لتاريخه الديني وإطلالاته على التلال المحيطة.,"A monastery and vineyard landscape near Beit Jala, valued for its religious history and views across the surrounding hills.",https://mohammadhamdan64.wordpress.com/wp-content/uploads/2017/10/img_0457.jpg?w=890&h=587
293,Bethlehem Peace Center,Family/Recreational,Bethlehem,Medium,Family,Family,"A central cultural and visitor facility beside Manger Square that hosts exhibitions, events, and tourism information.",31.702327,35.187644,OpenStreetMap Photon (city centroid fallback),City-level,60,مركز بيت لحم للسلام,منشأة ثقافية وزوار مركزية بجانب ساحة المهد تستضيف معارض وفعاليات ومعلومات سياحية.,"A central cultural and visitor facility beside Manger Square that hosts exhibitions, events, and tourism information.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTh3p0ssxAtECGKfth-nrij54G522To9LZ1dwVWs8Mqvig4uHvLmbzlIf_g&s=10
294,Ibrahimi Mosque / Cave of the Patriarchs,Religious,Hebron,Low,All,Religious,A major sacred complex in Hebron associated with the patriarchs and central to the city’s religious and historical identity.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,الحرم الإبراهيمي / كهف الأبطال,مجمع مقدس رئيسي في الخليل مرتبط بالأنبياء، وهو محوري للهوية الدينية والتاريخية للمدينة.,A major sacred complex in Hebron associated with the patriarchs and central to the cityâ€™s religious and historical identity.,https://upload.wikimedia.org/wikipedia/commons/3/32/Hebron_Cave_of_the_Patriarchs.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=original
295,Hebron Old City,Historic Old City,Hebron,Low,All,Cultural,"The UNESCO-listed old city contains Mamluk architecture, covered markets, historic houses, and important religious sites.",31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,البلدة القديمة في الخليل,تضم البلدة القديمة المدرجة في قائمة اليونسكو عمارة مملوكية وأسواقاً مسقوفة وبيوتاً تاريخية ومواقع دينية مهمة.,"The UNESCO-listed old city contains Mamluk architecture, covered markets, historic houses, and important religious sites.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTUq6TytbgnziVMfW0g_F7VL2uCP1vwy0OmIoEmJ2PtzA&s=10
296,Old Hebron Museum,Museum,Hebron,Medium,Family,Cultural,The museum in a rehabilitated historic building presents local stories and a three-dimensional interpretation of the nearby old city.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,60,متحف الخليل القديم,يقدم المتحف في مبنى تاريخي مُرمّم قصصاً محلية وتفسيراً ثلاثي الأبعاد للبلدة القديمة المجاورة.,The museum in a rehabilitated historic building presents local stories and a three-dimensional interpretation of the nearby old city.,https://upload.wikimedia.org/wikipedia/commons/9/9c/%D9%85%D8%AA%D8%AD%D9%81_%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%84_%D8%A7%D9%84%D9%82%D8%AF%D9%8A%D9%85%D8%A92.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=original
297,Hebron Glass and Ceramic Factory,Historic Old City,Hebron,Medium,Family,Family,"Traditional workshops demonstrate Hebron’s distinctive coloured glass and ceramic production, with opportunities to buy locally made pieces.",31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,25,مصنع الخليل للزجاج والخزف,تعرض ورش تقليدية إنتاج الخليل المميز من الزجاج الملون والخزف، مع فرص لشراء قطع مصنوعة محلياً.,"Traditional workshops demonstrate Hebronâ€™s distinctive coloured glass and ceramic production, with opportunities to buy locally made pieces.",https://thumb.wikimedia.org/wikipedia/commons/thumb/2/2f/%D8%B2%D8%AC%D8%A7%D8%AC_%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%84.jpg/1280px-%D8%B2%D8%AC%D8%A7%D8%AC_%D8%A7%D9%84%D8%AE%D9%84%D9%8A%D9%84.jpg?utm_source=ar.wikipedia.org&utm_campaign=imageinfo&utm_content=thumbnail
298,Al-Jabari Palace,Historic Old City,Hebron,Low,All,Cultural,A historic urban palace reflecting Hebron’s traditional architecture and the city’s former elite residential culture.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,10,قصر الجعبري,قصر حضري تاريخي يعكس العمارة التقليدية للخليل وثقافة السكن النخبوية السابقة للمدينة.,A historic urban palace reflecting Hebronâ€™s traditional architecture and the cityâ€™s former elite residential culture.,https://palinfo.com/wp-content/uploads/models/media/images/2017/9/11/923873795.jpg
299,Qasr al-Basha,Historic Old City,Hebron,Low,All,Cultural,A historic building in the old city that illustrates Hebron’s Ottoman and civic architectural layers.,31.50451,34.466268,OpenStreetMap Photon,Matched,10,قصر الباشا,مبنى تاريخي في البلدة القديمة يوضح طبقات العمارة العثمانية والمدنية في الخليل.,A historic building in the old city that illustrates Hebronâ€™s Ottoman and civic architectural layers.,https://upload.wikimedia.org/wikipedia/commons/3/3b/%D9%82%D8%B5%D8%B1_%D8%A7%D9%84%D8%A8%D8%A7%D8%B4%D8%A7_%D9%81%D9%8A_%D8%BA%D8%B2%D8%A9.jpg?utm_source=ar.wikipedia.org&utm_campaign=index&utm_content=original
301,Hebron's Old Souq,Historic Old City,Hebron,Low,All,Cultural,"Covered market streets offer traditional foods, household goods, leather, ceramics, and everyday views of old Hebron commerce.",31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,0,سوق الخليل القديم,توفر شوارع السوق المسقوفة أطعمة وسلعاً منزلية تقليدية وجلوداً وخزفاً ومشاهد يومية من تجارة الخليل القديمة.,"Covered market streets offer traditional foods, household goods, leather, ceramics, and everyday views of old Hebron commerce.",https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcTMTdDiKVQApFb8VP_hjVQ0r2uipBvI-6zXm-Dxhuj6mw&s=10
302,Hebron Pottery Workshops,Family/Recreational,Hebron,Medium,Family,Family,Traditional pottery studios preserve local craft skills and provide an opportunity to see handmade Palestinian ceramics.,31.533628,35.097976,OpenStreetMap Photon (city centroid fallback),City-level,50,ورش الخليل للفخار,تحافظ استوديوهات الفخار التقليدية على مهارات الحرف المحلية وتتيح فرصة لمشاهدة الخزف الفلسطيني المصنوع يدوياً.,Traditional pottery studios preserve local craft skills and provide an opportunity to see handmade Palestinian ceramics.,https://www.al-monitor.com/sites/default/files/styles/social_media_share/public/almpics/2016/10/RTX1H2S8.jpg/RTX1H2S8.jpg?h=f7822858&itok=10sLtx3d
